C_SU_SETID,Q
C_SU_FORMS
C_SU_ID,%.20g,%.20g,%.20g,%.20g,%.2f,%.2f,%.2f,%.2f,%.2f,%.2f,%.2f,%.2f,%.2f,%.2f,%.2f,%.2f,%.2f,%.2f,%.2f,%.2f
Q,2146,2042,89,18,2200.00,850.00,340635.65,5539219.16,214.60,1915.92,2870.13,3745.92,3915.31,4083.59,4334.95,4669.36,5002.89,5335.71,5501.29,5501.29
Q,2147,2065,90,18,2225.00,850.00,340648.14,5539197.50,214.70,1932.04,2894.55,3778.04,3949.80,4120.44,4374.27,4711.22,5047.27,5382.60,5537.93,5537.93
Q,2148,2088,91,18,2250.00,850.00,340660.63,5539175.85,214.80,1948.58,2919.61,3811.00,3985.21,4158.31,4414.67,4754.23,5092.86,5430.75,5575.32,5575.32
Q,2149,2111,92,18,2275.00,850.00,340673.13,5539154.19,214.90,1965.54,2945.32,3844.85,4021.60,4197.24,4456.22,4798.44,5139.71,5480.22,5613.47,5613.47
Q,2150,2134,93,18,2300.00,850.00,340685.62,5539132.54,215.00,1982.96,2971.73,3879.61,4058.99,4237.28,4498.96,4843.90,5187.87,5531.07,5652.42,5652.42
Q,2151,2157,94,18,2325.00,850.00,340698.11,5539110.88,215.10,2000.85,2998.86,3915.33,4097.45,4278.50,4542.96,4890.68,5237.42,5583.36,5692.19,5692.19
Q,2152,2180,95,18,2350.00,850.00,340710.61,5539089.23,215.20,2019.23,3026.75,3952.05,4137.03,4320.94,4588.27,4938.85,5288.41,5637.16,5732.81,5732.81
Q,2153,2203,96,18,2375.00,850.00,340723.10,5539067.57,215.30,2038.13,3055.43,3989.83,4177.77,4364.67,4634.97,4988.46,5340.92,5692.54,5774.31,5774.31
Q,2154,2226,97,18,2400.00,850.00,340735.59,5539045.92,215.40,2057.57,3084.94,4028.71,4219.75,4409.75,4683.12,5039.60,5395.02,5749.60,5816.73,5816.73
Q,2155,2249,98,18,2425.00,850.00,340748.08,5539024.26,215.50,2077.58,3115.33,4068.75,4263.01,4456.26,4732.81,5092.35,5450.81,5808.40,5860.09,5860.09
Q,2156,2272,99,18,2450.00,850.00,340760.58,5539002.61,215.60,2098.18,3146.63,4110.01,4307.63,4504.27,4784.11,5146.79,5508.36,5869.04,5904.44,5904.44
Q,2157,2295,100,18,2475.00,850.00,340773.07,5538980.95,215.70,2119.41,3178.89,4152.56,4353.69,4553.87,4837.12,5203.01,5567.77,5931.62,5949.82,5949.82
Q,2158,2318,101,18,2500.00,850.00,340785.56,5538959.30,215.80,2141.29,3212.17,4196.45,4401.25,4605.15,4891.92,5261.12,5629.15,5996.25,5996.25,5996.25
Q,2159,2341,102,18,2525.00,850.00,340798.06,5538937.65,215.80,2141.29,3212.17,4196.45,4401.25,4605.15,4891.92,5261.12,5629.15,5996.25,5996.25,5996.25
Q,2160,2364,103,18,2550.00,850.00,340810.55,5538915.99,215.80,2141.29,3212.17,4196.45,4401.25,4605.15,4891.92,5261.12,5629.15,5996.25,5996.25,5996.25
Q,2161,2387,104,18,2575.00,850.00,340823.04,5538894.34,215.80,2141.29,3212.17,4196.45,4401.25,4605.15,4891.92,5261.12,5629.15,5996.25,5996.25,5996.25
Q,2162,2410,105,18,2600.00,850.00,340835.54,5538872.68,215.80,2141.29,3212.17,4196.45,4401.25,4605.15,4891.92,5261.12,5629.15,5996.25,5996.25,5996.25
Q,2163,2433,106,18,2625.00,850.00,340848.03,5538851.03,215.80,2141.29,3212.17,4196.45,4401.25,4605.15,4891.92,5261.12,5629.15,5996.25,5996.25,5996.25
Q,2164,2456,107,18,2650.00,850.00,340860.52,5538829.37,215.80,2141.29,3212.17,4196.45,4401.25,4605.15,4891.92,5261.12,5629.15,5996.25,5996.25,5996.25
Q,2165,2479,108,18,2675.00,850.00,340873.02,5538807.72,215.80,2141.29,3212.17,4196.45,4401.25,4605.15,4891.92,5261.12,5629.15,5996.25,5996.25,5996.25
Q,2166,2502,109,18,2700.00,850.00,340885.51,5538786.06,215.80,2141.29,3212.17,4196.45,4401.25,4605.15,4891.92,5261.12,5629.15,5996.25,5996.25,5996.25
Q,2167,2525,110,18,2725.00,850.00,340898.00,5538764.41,215.80,2141.29,3212.17,4196.45,4401.25,4605.15,4891.92,5261.12,5629.15,5996.25,5996.25,5996.25
Q,2168,2548,111,18,2750.00,850.00,340910.49,5538742.75,215.80,2141.29,3212.17,4196.45,4401.25,4605.15,4891.92,5261.12,5629.15,5996.25,5996.25,5996.25
Q,2169,2571,112,18,2775.00,850.00,340922.99,5538721.10,215.80,2141.29,3212.17,4196.45,4401.25,4605.15,4891.92,5261.12,5629.15,5996.25,5996.25,5996.25
Q,2170,2594,113,18,2800.00,850.00,340935.48,5538699.44,215.80,2141.29,3212.17,4196.45,4401.25,4605.15,4891.92,5261.12,5629.15,5996.25,5996.25,5996.25
Q,2171,2617,114,18,2825.00,850.00,340947.97,5538677.79,215.80,2141.29,3212.17,4196.45,4401.25,4605.15,4891.92,5261.12,5629.15,5996.25,5996.25,5996.25
Q,2172,2640,115,18,2850.00,850.00,340960.47,5538656.14,215.80,2141.29,3212.17,4196.45,4401.25,4605.15,4891.92,5261.12,5629.15,5996.25,5996.25,5996.25
Q,2173,2663,116,18,2875.00,850.00,340972.96,5538634.48,215.80,2141.29,3212.17,4196.45,4401.25,4605.15,4891.92,5261.12,5629.15,5996.25,5996.25,5996.25
Q,2174,2686,117,18,2900.00,850.00,340985.45,5538612.83,215.80,2141.29,3212.17,4196.45,4401.25,4605.15,4891.92,5261.12,5629.15,5996.25,5996.25,5996.25
Q,2175,2709,118,18,2925.00,850.00,340997.95,5538591.17,215.80,2141.29,3212.17,4196.45,4401.25,4605.15,4891.92,5261.12,5629.15,5996.25,5996.25,5996.25
Q,2176,2732,119,18,2950.00,850.00,341010.44,5538569.52,215.80,2141.29,3212.17,4196.45,4401.25,4605.15,4891.92,5261.12,5629.15,5996.25,5996.25,5996.25
Q,2177,2755,120,18,2975.00,850.00,341022.93,5538547.86,215.80,2141.29,3212.17,4196.45,4401.25,4605.15,4891.92,5261.12,5629.15,5996.25,5996.25,5996.25
Q,2178,2778,121,18,3000.00,850.00,341035.43,5538526.21,215.80,2141.29,3212.17,4196.45,4401.25,4605.15,4891.92,5261.12,5629.15,5996.25,5996.25,5996.25
Q,2179,19,1,19,0.00,900.00,339579.57,5541149.75,219.90,1415.19,1748.06,2081.30,2470.41,3290.01,4048.00,4539.28,4831.25,5122.59,5336.76,5336.76
Q,2180,42,2,19,25.00,900.00,339592.06,5541128.10,219.90,1415.19,1748.06,2081.30,2470.41,3290.01,4048.00,4539.28,4831.25,5122.59,5336.76,5336.76
Q,2181,65,3,19,50.00,900.00,339604.55,5541106.44,219.90,1415.19,1748.06,2081.30,2470.41,3290.01,4048.00,4539.28,4831.25,5122.59,5336.76,5336.76
Q,2182,88,4,19,75.00,900.00,339617.05,5541084.79,219.90,1415.19,1748.06,2081.30,2470.41,3290.01,4048.00,4539.28,4831.25,5122.59,5336.76,5336.76
Q,2183,111,5,19,100.00,900.00,339629.54,5541063.13,219.90,1415.19,1748.06,2081.30,2470.41,3290.01,4048.00,4539.28,4831.25,5122.59,5336.76,5336.76
Q,2184,134,6,19,125.00,900.00,339642.03,5541041.48,219.90,1415.19,1748.06,2081.30,2470.41,3290.01,4048.00,4539.28,4831.25,5122.59,5336.76,5336.76
Q,2185,157,7,19,150.00,900.00,339654.53,5541019.82,219.90,1415.19,1748.06,2081.30,2470.41,3290.01,4048.00,4539.28,4831.25,5122.59,5336.76,5336.76
Q,2186,180,8,19,175.00,900.00,339667.02,5540998.17,219.90,1415.19,1748.06,2081.30,2470.41,3290.01,4048.00,4539.28,4831.25,5122.59,5336.76,5336.76
Q,2187,203,9,19,200.00,900.00,339679.51,5540976.51,219.90,1415.19,1748.06,2081.30,2470.41,3290.01,4048.00,4539.28,4831.25,5122.59,5336.76,5336.76
Q,2188,226,10,19,225.00,900.00,339692.00,5540954.86,219.90,1415.19,1748.06,2081.30,2470.41,3290.01,4048.00,4539.28,4831.25,5122.59,5336.76,5336.76
Q,2189,249,11,19,250.00,900.00,339704.50,5540933.20,219.90,1415.19,1748.06,2081.30,2470.41,3290.01,4048.00,4539.28,4831.25,5122.59,5336.76,5336.76
Q,2190,272,12,19,275.00,900.00,339716.99,5540911.55,219.90,1415.19,1748.06,2081.30,2470.41,3290.01,4048.00,4539.28,4831.25,5122.59,5336.76,5336.76
Q,2191,295,13,19,300.00,900.00,339729.48,5540889.89,219.90,1415.19,1748.06,2081.30,2470.41,3290.01,4048.00,4539.28,4831.25,5122.59,5336.76,5336.76
Q,2192,318,14,19,325.00,900.00,339741.98,5540868.24,219.90,1415.19,1748.06,2081.30,2470.41,3290.01,4048.00,4539.28,4831.25,5122.59,5336.76,5336.76
Q,2193,341,15,19,350.00,900.00,339754.47,5540846.59,219.90,1415.19,1748.06,2081.30,2470.41,3290.01,4048.00,4539.28,4831.25,5122.59,5336.76,5336.76
Q,2194,364,16,19,375.00,900.00,339766.96,5540824.93,219.90,1415.19,1748.06,2081.30,2470.41,3290.01,4048.00,4539.28,4831.25,5122.59,5336.76,5336.76
Q,2195,387,17,19,400.00,900.00,339779.46,5540803.28,219.90,1415.19,1748.06,2081.30,2470.41,3290.01,4048.00,4539.28,4831.25,5122.59,5336.76,5336.76
Q,2196,410,18,19,425.00,900.00,339791.95,5540781.62,219.90,1415.19,1748.06,2081.30,2470.41,3290.01,4048.00,4539.28,4831.25,5122.59,5336.76,5336.76
Q,2197,433,19,19,450.00,900.00,339804.44,5540759.97,219.90,1415.19,1748.06,2081.30,2470.41,3290.01,4048.00,4539.28,4831.25,5122.59,5336.76,5336.76
Q,2198,456,20,19,475.00,900.00,339816.94,5540738.31,219.90,1415.19,1748.06,2081.30,2470.41,3290.01,4048.00,4539.28,4831.25,5122.59,5336.76,5336.76
Q,2199,479,21,19,500.00,900.00,339829.43,5540716.66,219.90,1415.19,1748.06,2081.30,2470.41,3290.01,4048.00,4539.28,4831.25,5122.59,5336.76,5336.76
Q,2200,502,22,19,525.00,900.00,339841.92,5540695.00,220.00,1428.90,1772.54,2114.15,2505.26,3315.24,4053.03,4531.44,4820.27,5108.34,5314.06,5318.28
Q,2201,525,23,19,550.00,900.00,339854.41,5540673.35,220.10,1443.01,1798.09,2148.60,2541.63,3341.06,4058.08,4523.63,4809.37,5094.21,5291.65,5299.99
Q,2202,548,24,19,575.00,900.00,339866.91,5540651.69,220.20,1457.55,1824.78,2184.79,2579.64,3367.49,4063.15,4515.87,4798.54,5080.19,5269.52,5281.89
Q,2203,571,25,19,600.00,900.00,339879.40,5540630.04,220.30,1472.54,1852.68,2222.88,2619.40,3394.56,4068.24,4508.15,4787.78,5066.29,5247.67,5263.97
Q,2204,594,26,19,625.00,900.00,339891.89,5540608.38,220.40,1488.00,1881.91,2263.02,2661.05,3422.30,4073.34,4500.46,4777.10,5052.50,5226.09,5246.23
Q,2205,617,27,19,650.00,900.00,339904.39,5540586.73,220.50,1503.95,1912.57,2305.43,2704.76,3450.72,4078.47,4492.82,4766.48,5038.82,5204.77,5228.67
Q,2206,640,28,19,675.00,900.00,339916.88,5540565.07,220.60,1520.44,1944.78,2350.31,2750.70,3479.86,4083.62,4485.21,4755.94,5025.25,5183.71,5211.29
Q,2207,663,29,19,700.00,900.00,339929.37,5540543.42,220.70,1537.47,1978.67,2397.93,2799.06,3509.76,4088.78,4477.65,4745.47,5011.79,5162.90,5194.08
Q,2208,686,30,19,725.00,900.00,339941.87,5540521.77,220.80,1555.10,2014.40,2448.55,2850.06,3540.44,4093.97,4470.12,4735.06,4998.44,5142.34,5177.03
Q,2209,709,31,19,750.00,900.00,339954.36,5540500.11,220.90,1573.34,2052.13,2502.53,2903.96,3571.93,4099.17,4462.63,4724.73,4985.20,5122.03,5160.16
Q,2210,732,32,19,775.00,900.00,339966.85,5540478.46,221.00,1592.24,2092.07,2560.24,2961.04,3604.29,4104.39,4455.17,4714.46,4972.06,5101.95,5143.44
Q,2211,755,33,19,800.00,900.00,339979.34,5540456.80,221.10,1611.83,2134.43,2622.13,3021.62,3637.54,4109.64,4447.76,4704.26,4959.02,5082.11,5126.89
Q,2212,778,34,19,825.00,900.00,339991.84,5540435.15,221.20,1632.17,2179.48,2688.75,3086.07,3671.72,4114.90,4440.38,4694.12,4946.09,5062.50,5110.50
Q,2213,801,35,19,850.00,900.00,340004.33,5540413.49,221.30,1653.30,2227.50,2760.71,3154.84,3706.89,4120.19,4433.03,4684.05,4933.26,5043.11,5094.27
Q,2214,824,36,19,875.00,900.00,340016.82,5540391.84,221.40,1675.28,2278.85,2838.78,3228.42,3743.09,4125.49,4425.73,4674.04,4920.52,5023.94,5078.19
Q,2215,847,37,19,900.00,900.00,340029.32,5540370.18,221.50,1698.15,2333.92,2923.87,3307.39,3780.37,4130.82,4418.46,4664.10,4907.89,5004.99,5062.25
Q,2216,870,38,19,925.00,900.00,340041.81,5540348.53,221.60,1721.98,2393.18,3017.10,3392.47,3818.79,4136.17,4411.22,4654.22,4895.35,4986.26,5046.47
Q,2217,893,39,19,950.00,900.00,340054.30,5540326.87,221.70,1746.85,2457.20,3119.85,3484.46,3858.40,4141.53,4404.02,4644.41,4882.91,4967.73,5030.84
Q,2218,916,40,19,975.00,900.00,340066.80,5540305.22,221.80,1772.83,2526.65,3233.88,3584.37,3899.27,4146.92,4396.86,4634.65,4870.56,4949.41,5015.35
Q,2219,939,41,19,1000.00,900.00,340079.29,5540283.56,221.90,1800.00,2602.34,3361.40,3693.39,3941.47,4152.33,4389.73,4624.96,4858.30,4931.29,5000.00
Q,2220,962,42,19,1025.00,900.00,340091.78,5540261.91,222.00,1800.00,2604.54,3364.99,3692.55,3937.86,4149.34,4388.95,4626.30,4861.70,4939.23,5006.52
Q,2221,985,43,19,1050.00,900.00,340104.28,5540240.26,222.10,1800.00,2606.74,3368.59,3691.71,3934.27,4146.35,4388.17,4627.65,4865.10,4947.22,5013.07
Q,2222,1008,44,19,1075.00,900.00,340116.77,5540218.60,222.20,1800.00,2608.95,3372.20,3690.86,3930.68,4143.37,4387.40,4629.00,4868.51,4955.24,5019.64
Q,2223,1031,45,19,1100.00,900.00,340129.26,5540196.95,222.30,1800.00,2611.16,3375.82,3690.02,3927.10,4140.40,4386.62,4630.35,4871.93,4963.30,5026.24
Q,2224,1054,46,19,1125.00,900.00,340141.75,5540175.29,222.40,1800.00,2613.37,3379.46,3689.18,3923.53,4137.43,4385.84,4631.70,4875.36,4971.40,5032.86
Q,2225,1077,47,19,1150.00,900.00,340154.25,5540153.64,222.50,1800.00,2615.60,3383.11,3688.34,3919.98,4134.47,4385.07,4633.05,4878.79,4979.54,5039.51
Q,2226,1100,48,19,1175.00,900.00,340166.74,5540131.98,222.60,1800.00,2617.83,3386.77,3687.50,3916.43,4131.51,4384.29,4634.41,4882.23,4987.73,5046.19
Q,2227,1123,49,19,1200.00,900.00,340179.23,5540110.33,222.70,1800.00,2620.06,3390.44,3686.66,3912.89,4128.56,4383.52,4635.76,4885.68,4995.95,5052.89
Q,2228,1146,50,19,1225.00,900.00,340191.73,5540088.67,222.80,1800.00,2622.30,3394.12,3685.82,3909.36,4125.62,4382.74,4637.12,4889.13,5004.21,5059.62
Q,2229,1169,51,19,1250.00,900.00,340204.22,5540067.02,222.90,1800.00,2624.55,3397.82,3684.98,3905.84,4122.68,4381.97,4638.47,4892.59,5012.51,5066.38
Q,2230,1192,52,19,1275.00,900.00,340216.71,5540045.36,223.00,1800.00,2626.80,3401.52,3684.14,3902.33,4119.75,4381.19,4639.83,4896.06,5020.86,5073.17
Q,2231,1215,53,19,1300.00,900.00,340229.21,5540023.71,223.10,1800.00,2629.06,3405.24,3683.30,3898.83,4116.83,4380.42,4641.19,4899.54,5029.25,5079.98
Q,2232,1238,54,19,1325.00,900.00,340241.70,5540002.05,223.20,1800.00,2631.32,3408.97,3682.46,3895.34,4113.91,4379.65,4642.55,4903.02,5037.67,5086.82
Q,2233,1261,55,19,1350.00,900.00,340254.19,5539980.40,223.30,1800.00,2633.59,3412.72,3681.63,3891.86,4111.00,4378.87,4643.91,4906.52,5046.15,5093.68
Q,2234,1284,56,19,1375.00,900.00,340266.69,5539958.75,223.40,1800.00,2635.87,3416.47,3680.79,3888.38,4108.10,4378.10,4645.28,4910.01,5054.66,5100.58
Q,2235,1307,57,19,1400.00,900.00,340279.18,5539937.09,223.50,1800.00,2638.15,3420.24,3679.95,3884.92,4105.20,4377.33,4646.64,4913.52,5063.22,5107.50
Q,2236,1330,58,19,1425.00,900.00,340291.67,5539915.44,223.60,1800.00,2640.43,3424.02,3679.12,3881.47,4102.30,4376.56,4648.01,4917.04,5071.82,5114.45
Q,2237,1353,59,19,1450.00,900.00,340304.16,5539893.78,223.70,1800.00,2642.73,3427.82,3678.29,3878.02,4099.42,4375.79,4649.37,4920.56,5080.47,5121.43
Q,2238,1376,60,19,1475.00,900.00,340316.66,5539872.13,223.80,1800.00,2645.03,3431.62,3677.45,3874.59,4096.54,4375.02,4650.74,4924.09,5089.16,5128.44
Q,2239,1399,61,19,1500.00,900.00,340329.15,5539850.47,223.90,1800.00,2647.33,3435.44,3676.62,3871.16,4093.66,4374.25,4652.11,4927.62,5097.89,5135.48
Q,2240,1422,62,19,1525.00,900.00,340341.64,5539828.82,224.00,1800.00,2649.64,3439.28,3675.79,3867.74,4090.79,4373.48,4653.48,4931.17,5106.67,5142.55
Q,2241,1445,63,19,1550.00,900.00,340354.14,5539807.16,224.10,1800.00,2651.96,3443.12,3674.95,3864.33,4087.93,4372.71,4654.85,4934.72,5115.49,5149.64
Q,2242,1468,64,19,1575.00,900.00,340366.63,5539785.51,224.20,1800.00,2654.28,3446.98,3674.12,3860.93,4085.07,4371.94,4656.23,4938.28,5124.37,5156.77
Q,2243,1491,65,19,1600.00,900.00,340379.12,5539763.85,224.30,1800.00,2656.61,3450.85,3673.29,3857.54,4082.22,4371.17,4657.60,4941.85,5133.28,5163.92
Q,2244,1514,66,19,1625.00,900.00,340391.62,5539742.20,224.40,1800.00,2658.95,3454.73,3672.46,3854.16,4079.38,4370.40,4658.97,4945.42,5142.25,5171.11
Q,2245,1537,67,19,1650.00,900.00,340404.11,5539720.54,224.50,1800.00,2661.29,3458.63,3671.63,3850.79,4076.54,4369.63,4660.35,4949.01,5151.26,5178.32
Q,2246,1560,68,19,1675.00,900.00,340416.60,5539698.89,224.60,1800.00,2663.64,3462.54,3670.80,3847.43,4073.71,4368.87,4661.73,4952.60,5160.32,5185.56
Q,2247,1583,69,19,1700.00,900.00,340429.10,5539677.23,224.70,1800.00,2665.99,3466.46,3669.97,3844.07,4070.88,4368.10,4663.11,4956.19,5169.42,5192.84
Q,2248,1606,70,19,1725.00,900.00,340441.59,5539655.58,224.80,1800.00,2668.35,3470.40,3669.14,3840.72,4068.06,4367.33,4664.49,4959.80,5178.58,5200.15
Q,2249,1629,71,19,1750.00,900.00,340454.08,5539633.93,224.90,1800.00,2670.72,3474.35,3668.32,3837.39,4065.24,4366.57,4665.87,4963.42,5187.78,5207.48
Q,2250,1652,72,19,1775.00,900.00,340466.57,5539612.27,225.00,1800.00,2673.09,3478.31,3667.49,3834.06,4062.44,4365.80,4667.25,4967.04,5197.04,5214.85
Q,2251,1675,73,19,1800.00,900.00,340479.07,5539590.62,225.10,1800.00,2675.47,3482.29,3666.66,3830.74,4059.63,4365.04,4668.64,4970.67,5206.34,5222.25
Q,2252,1698,74,19,1825.00,900.00,340491.56,5539568.96,225.20,1800.00,2677.86,3486.28,3665.84,3827.43,4056.83,4364.27,4670.02,4974.31,5215.69,5229.68
Q,2253,1721,75,19,1850.00,900.00,340504.05,5539547.31,225.30,1800.00,2680.25,3490.29,3665.01,3824.12,4054.04,4363.51,4671.41,4977.95,5225.09,5237.15
Q,2254,1744,76,19,1875.00,900.00,340516.55,5539525.65,225.40,1800.00,2682.65,3494.31,3664.19,3820.83,4051.26,4362.74,4672.79,4981.61,5234.55,5244.64
Q,2255,1767,77,19,1900.00,900.00,340529.04,5539504.00,225.50,1800.00,2685.05,3498.34,3663.36,3817.54,4048.48,4361.98,4674.18,4985.27,5244.06,5252.17
Q,2256,1790,78,19,1925.00,900.00,340541.53,5539482.34,225.60,1800.00,2687.46,3502.38,3662.54,3814.27,4045.70,4361.22,4675.57,4988.94,5253.61,5259.73
Q,2257,1813,79,19,1950.00,900.00,340554.03,5539460.69,225.70,1800.00,2689.88,3506.45,3661.71,3811.00,4042.93,4360.45,4676.96,4992.62,5263.22,5267.32
Q,2258,1836,80,19,1975.00,900.00,340566.52,5539439.03,225.80,1800.00,2692.31,3510.52,3660.89,3807.74,4040.17,4359.69,4678.36,4996.31,5272.89,5274.95
Q,2259,1859,81,19,2000.00,900.00,340579.01,5539417.38,225.90,1800.00,2694.74,3514.61,3660.07,3804.48,4037.41,4358.93,4679.75,5000.00,5282.60,5282.60
Q,2260,1882,82,19,2025.00,900.00,340591.50,5539395.72,226.00,1816.05,2719.01,3546.47,3693.90,3840.26,4075.55,4399.82,4723.37,5046.34,5321.58,5321.58
Q,2261,1905,83,19,2050.00,900.00,340604.00,5539374.07,226.10,1832.55,2743.95,3579.21,3728.68,3877.07,4114.79,4441.89,4768.24,5093.99,5361.43,5361.43
Q,2262,1928,84,19,2075.00,900.00,340616.49,5539352.42,226.20,1849.49,2769.58,3612.88,3764.46,3914.96,4155.18,4485.18,4814.41,5143.02,5402.19,5402.19
Q,2263,1951,85,19,2100.00,900.00,340628.98,5539330.76,226.30,1866.92,2795.96,3647.52,3801.30,3953.98,4196.79,4529.77,4861.95,5193.49,5443.89,5443.89
Q,2264,1974,86,19,2125.00,900.00,340641.48,5539309.11,226.40,1884.85,2823.09,3683.17,3839.24,3994.19,4239.68,4575.71,4910.92,5245.48,5486.58,5486.58
Q,2265,1997,87,19,2150.00,900.00,340653.97,5539287.45,226.50,1903.31,2851.04,3719.89,3878.33,4035.66,4283.91,4623.08,4961.41,5299.06,5530.28,5530.28
Q,2266,2020,88,19,2175.00,900.00,340666.46,5539265.80,226.60,1922.32,2879.83,3757.73,3918.65,4078.44,4329.55,4671.95,5013.48,5354.32,5575.05,5575.05
Q,2267,2043,89,19,2200.00,900.00,340678.96,5539244.14,226.70,1941.91,2909.51,3796.75,3960.25,4122.61,4376.68,4722.40,5067.23,5411.34,5620.92,5620.92
Q,2268,2066,90,19,2225.00,900.00,340691.45,5539222.49,226.80,1962.11,2940.13,3837.01,4003.20,4168.25,4425.38,4774.53,5122.75,5470.22,5667.94,5667.94
Q,2269,2089,91,19,2250.00,900.00,340703.94,5539200.83,226.90,1982.96,2971.73,3878.57,4047.58,4215.44,4475.75,4828.42,5180.13,5531.07,5716.17,5716.17
Q,2270,2112,92,19,2275.00,900.00,340716.44,5539179.18,227.00,2004.49,3004.38,3921.52,4093.48,4264.27,4527.88,4884.18,5239.49,5594.00,5765.64,5765.64
Q,2271,2135,93,19,2300.00,900.00,340728.93,5539157.52,227.10,2026.73,3038.13,3965.93,4140.96,4314.84,4581.87,4941.91,5300.93,5659.12,5816.42,5816.42
Q,2272,2158,94,19,2325.00,900.00,340741.42,5539135.87,227.20,2049.73,3073.04,4011.88,4190.15,4367.25,4637.84,5001.75,5364.59,5726.57,5868.57,5868.57
Q,2273,2181,95,19,2350.00,900.00,340753.91,5539114.21,227.30,2073.53,3109.18,4059.46,4241.12,4421.61,4695.91,5063.80,5430.59,5796.49,5922.15,5922.15
Q,2274,2204,96,19,2375.00,900.00,340766.41,5539092.56,227.40,2098.18,3146.63,4108.79,4294.00,4478.06,4756.22,5128.23,5499.10,5869.04,5977.22,5977.22
Q,2275,2227,97,19,2400.00,900.00,340778.90,5539070.90,227.50,2123.73,3185.46,4159.95,4348.92,4536.73,4818.92,5195.18,5570.26,5944.38,6033.85,6033.85
Q,2276,2250,98,19,2425.00,900.00,340791.39,5539049.25,227.60,2150.24,3225.77,4213.07,4405.99,4597.77,4884.16,5264.83,5644.26,6022.70,6092.13,6092.13
Q,2277,2273,99,19,2450.00,900.00,340803.89,5539027.60,227.70,2177.76,3267.65,4268.28,4465.37,4661.33,4952.13,5337.35,5721.29,6104.20,6152.13,6152.13
Q,2278,2296,100,19,2475.00,900.00,340816.38,5539005.94,227.80,2206.37,3311.20,4325.72,4527.22,4727.61,5023.01,5412.96,5801.56,6189.10,6213.94,6213.94
Q,2279,2319,101,19,2500.00,900.00,340828.87,5538984.29,227.90,2236.14,3356.55,4385.55,4591.71,4796.80,5097.03,5491.87,5885.31,6277.65,6277.65,6277.65
Q,2280,2342,102,19,2525.00,900.00,340841.37,5538962.63,227.90,2236.14,3356.55,4385.55,4591.71,4796.80,5097.03,5491.87,5885.31,6277.65,6277.65,6277.65
Q,2281,2365,103,19,2550.00,900.00,340853.86,5538940.98,227.90,2236.14,3356.55,4385.55,4591.71,4796.80,5097.03,5491.87,5885.31,6277.65,6277.65,6277.65
Q,2282,2388,104,19,2575.00,900.00,340866.35,5538919.32,227.90,2236.14,3356.55,4385.55,4591.71,4796.80,5097.03,5491.87,5885.31,6277.65,6277.65,6277.65
Q,2283,2411,105,19,2600.00,900.00,340878.85,5538897.67,227.90,2236.14,3356.55,4385.55,4591.71,4796.80,5097.03,5491.87,5885.31,6277.65,6277.65,6277.65
Q,2284,2434,106,19,2625.00,900.00,340891.34,5538876.01,227.90,2236.14,3356.55,4385.55,4591.71,4796.80,5097.03,5491.87,5885.31,6277.65,6277.65,6277.65
Q,2285,2457,107,19,2650.00,900.00,340903.83,5538854.36,227.90,2236.14,3356.55,4385.55,4591.71,4796.80,5097.03,5491.87,5885.31,6277.65,6277.65,6277.65
Q,2286,2480,108,19,2675.00,900.00,340916.32,5538832.70,227.90,2236.14,3356.55,4385.55,4591.71,4796.80,5097.03,5491.87,5885.31,6277.65,6277.65,6277.65
Q,2287,2503,109,19,2700.00,900.00,340928.82,5538811.05,227.90,2236.14,3356.55,4385.55,4591.71,4796.80,5097.03,5491.87,5885.31,6277.65,6277.65,6277.65
Q,2288,2526,110,19,2725.00,900.00,340941.31,5538789.39,227.90,2236.14,3356.55,4385.55,4591.71,4796.80,5097.03,5491.87,5885.31,6277.65,6277.65,6277.65
Q,2289,2549,111,19,2750.00,900.00,340953.80,5538767.74,227.90,2236.14,3356.55,4385.55,4591.71,4796.80,5097.03,5491.87,5885.31,6277.65,6277.65,6277.65
Q,2290,2572,112,19,2775.00,900.00,340966.30,5538746.09,227.90,2236.14,3356.55,4385.55,4591.71,4796.80,5097.03,5491.87,5885.31,6277.65,6277.65,6277.65
Q,2291,2595,113,19,2800.00,900.00,340978.79,5538724.43,227.90,2236.14,3356.55,4385.55,4591.71,4796.80,5097.03,5491.87,5885.31,6277.65,6277.65,6277.65
Q,2292,2618,114,19,2825.00,900.00,340991.28,5538702.78,227.90,2236.14,3356.55,4385.55,4591.71,4796.80,5097.03,5491.87,5885.31,6277.65,6277.65,6277.65
Q,2293,2641,115,19,2850.00,900.00,341003.78,5538681.12,227.90,2236.14,3356.55,4385.55,4591.71,4796.80,5097.03,5491.87,5885.31,6277.65,6277.65,6277.65
Q,2294,2664,116,19,2875.00,900.00,341016.27,5538659.47,227.90,2236.14,3356.55,4385.55,4591.71,4796.80,5097.03,5491.87,5885.31,6277.65,6277.65,6277.65
Q,2295,2687,117,19,2900.00,900.00,341028.76,5538637.81,227.90,2236.14,3356.55,4385.55,4591.71,4796.80,5097.03,5491.87,5885.31,6277.65,6277.65,6277.65
Q,2296,2710,118,19,2925.00,900.00,341041.26,5538616.16,227.90,2236.14,3356.55,4385.55,4591.71,4796.80,5097.03,5491.87,5885.31,6277.65,6277.65,6277.65
